prorrogar,transitive,0
prorrumpir,transitive,intransitive
proseguir,transitive,0
prosperar,transitive,intransitive
proteger,transitive,0
protestar,transitive,0
proveer,transitive,0
provenir,transitive,intransitive
provocar,transitive,intransitive
proyectar,transitive,0
publicar,transitive,0
pugnar,transitive,intransitive
pulir,transitive,0
pulsar,transitive,0
pulular,transitive,intransitive
pulverizar,transitive,0
puntear,transitive,0
punzar,transitive,0
purificar,transitive,0
quebrantar,transitive,0
quebrar,transitive,0
quedar,transitive,intransitive
quemar,transitive,0
querer,transitive,0
quitar,transitive,0
rabiar,transitive,intransitive
radicar,transitive,intransitive
rajar,transitive,0
ralear,transitive,intransitive
rallar,transitive,0
ramificar,transitive,intransitive
rapar,transitive,0
rascar,transitive,0
rasgar,transitive,0
rasguñar,transitive,0
raspar,transitive,0
rasurar,transitive,0
rayar,transitive,0
razonar,transitive,0
reaccionar,transitive,intransitive
realizar,transitive,0
reanimar,transitive,0
rebanar,transitive,0
rebatir,transitive,0
rebosar,transitive,intransitive
rebotar,transitive,intransitive
recalcar,transitive,0
recelar,transitive,0
rechazar,transitive,0
rechinar,transitive,intransitive
recibir,transitive,0
recluir,transitive,0
recobrar,transitive,0
recoger,transitive,0
recolectar,transitive,intransitive
recomendar,transitive,0
recompensar,transitive,0
reconciliar,transitive,0
reconfortar,transitive,0
reconocer,transitive,0
recordar,transitive,intransitive
recorrer,transitive,0
recostar,transitive,0
recrear,transitive,0
rectificar,transitive,0
recubrir,transitive,0
recular,transitive,intransitive
recuperar,transitive,0
redimir,transitive,0
redondear,transitive,0
reducir,transitive,0
reemplazar,transitive,0
referir,transitive,0
refinar,transitive,0
reflejar,transitive,0
reflexionar,transitive,intransitive
reformar,transitive,0
reforzar,transitive,0
refregar,transitive,0
refrenar,transitive,0
refrescar,transitive,0
refunfuñar,transitive,intransitive
refutar,transitive,0
regalar,transitive,0
regar,transitive,0
regañar,transitive,0
regir,transitive,0
registrar,transitive,0
reglamentar,transitive,0
regresar,transitive,0
regurgitar,transitive,intransitive
rehacer,transitive,0
rehuir,transitive,intransitive
rehusar,transitive,0
reinar,transitive,intransitive
relacionar,transitive,0
relampaguear,transitive,intransitive
relatar,transitive,0
relegar,transitive,0
relevar,transitive,0
rellenar,transitive,0
relucir,transitive,intransitive
relumbrar,transitive,intransitive
remar,transitive,intransitive
rematar,transitive,0
remediar,transitive,0
rememorar,transitive,0
remendar,transitive,0
remitir,transitive,0
remojar,transitive,0
remolcar,transitive,0
remontar,transitive,0
remover,transitive,0
remunerar,transitive,0
rendir,transitive,0
renovar,transitive,0
renunciar,transitive,intransitive
reparar,transitive,0
repartir,transitive,0
repeler,transitive,0
repetir,transitive,0
repiquetear,transitive,intransitive
replicar,transitive,intransitive
reponer,transitive,0
reposar,transitive,intransitive
reprender,transitive,0
representar,transitive,0
reprimir,transitive,0
reprobar,transitive,0
reprochar,transitive,0
reproducir,transitive,0
repudiar,transitive,0
repugnar,transitive,0
requebrar,transitive,0
resaltar,transitive,intransitive
resarcir,transitive,0
resbalar,transitive,intransitive
reservar,transitive,0
resguardar,transitive,0
residir,transitive,intransitive
resistir,transitive,0
resollar,transitive,intransitive
resoplar,transitive,intransitive
respaldar,0,0
respetar,transitive,0
respirar,transitive,intransitive
resplandecer,transitive,intransitive
responder,transitive,intransitive
restablecer,transitive,0
restar,transitive,0
restaurar,transitive,0
restringir,transitive,0
resucitar,transitive,0
resumir,transitive,0
retar,transitive,0
retardar,transitive,0
retener,transitive,0
retirar,transitive,0
retomar,transitive,0
retorcer,transitive,0
retornar,transitive,0
retozar,transitive,intransitive
retrasar,transitive,0
retribuir,transitive,0
retroceder,transitive,intransitive
retrucar,transitive,intransitive
reunir,transitive,0
revelar,transitive,0
reventar,transitive,0
reverberar,transitive,intransitive
reverenciar,transitive,0
revertir,transitive,intransitive
revisar,transitive,0
revolcar,transitive,0
revolotear,transitive,0
revolver,transitive,0
rezar,transitive,0
rezongar,transitive,intransitive
rezumar,transitive,intransitive
reír,transitive,0
reñir,transitive,0
robar,transitive,0
robustecer,transitive,0
rociar,transitive,0
rodar,transitive,0
rodear,transitive,0
roer,transitive,0
rogar,transitive,0
romper,transitive,0
roncar,transitive,intransitive
rondar,transitive,0
rozar,transitive,0
rugir,transitive,intransitive
rumiar,transitive,0
rumorear,transitive,intransitive
saborear,transitive,0
sacar,transitive,0
saciar,transitive,0
sacudir,transitive,0
salar,transitive,0
salir,transitive,intransitive
salivar,transitive,intransitive
saltar,transitive,0
saludar,transitive,0
sanar,transitive,0
sancionar,transitive,0
sancochar,transitive,0
sanear,transitive,0
sangrar,transitive,0
santiguar,transitive,0
saquear,transitive,0
satisfacer,transitive,0
sazonar,transitive,0
secar,transitive,0
seccionar,transitive,0
secuestrar,transitive,0
secundar,transitive,0
sedar,transitive,0
seducir,transitive,0
segar,transitive,0
segregar,transitive,0
seguir,transitive,intransitive
seleccionar,transitive,0
sembrar,transitive,intransitive
sentar,transitive,0
sentir,transitive,0
separar,transitive,0
sepultar,transitive,0
ser,0,0
sermonear,transitive,0
serpentear,transitive,intransitive
servir,transitive,intransitive
señalar,transitive,0
significar,transitive,0
silbar,transitive,intransitive
silenciar,transitive,0
simpatizar,transitive,intransitive
simular,transitive,0
situar,transitive,0
sobrenadar,transitive,intransitive
sobrepasar,transitive,0
sobresalir,transitive,intransitive
sobrevenir,transitive,intransitive
sobrevivir,transitive,intransitive
socorrer,transitive,0
sofocar,transitive,0
soldar,transitive,0
solear,transitive,0
solidificar,transitive,0
soliviantar,transitive,0
sollozar,transitive,intransitive
soltar,transitive,0
sombrear,transitive,0
sonar,transitive,intransitive
sonreír,transitive,intransitive
soplar,transitive,intransitive
soportar,transitive,0
sorber,transitive,0
sorprender,transitive,0
sortear,transitive,0
sosegar,transitive,0
soslayar,transitive,0
sospechar,transitive,0
sostener,transitive,0
soterrar,transitive,0
suavizar,transitive,0
subir,transitive,intransitive
subordinar,transitive,0
subsistir,transitive,intransitive
subyugar,transitive,0
suceder,transitive,intransitive
sucumbir,transitive,intransitive
sudar,transitive,intransitive
sufrir,transitive,intransitive
sujetar,transitive,0
sumar,transitive,0
sumergir,transitive,0
superponer,transitive,0
suplicar,transitive,0
suprimir,transitive,0
surcar,transitive,0
suspirar,transitive,intransitive
sustituir,transitive,0
sustraer,transitive,0
susurrar,transitive,intransitive
tabletear,transitive,intransitive
tambalear,transitive,intransitive
tamizar,transitive,0
tantear,transitive,0
tapar,transitive,0
taponar,transitive,0
tardar,transitive,intransitive
tartamudear,transitive,intransitive
tasar,transitive,0
tatuar,transitive,0
tañer,transitive,0
tejer,transitive,0
temblar,transitive,intransitive
temer,transitive,0
templar,transitive,0
tender,transitive,0
tener,transitive,0
terminar,transitive,0
testimoniar,transitive,0
tintinear,transitive,intransitive
tirar,transitive,0
tiritar,transitive,intransitive
tirotear,transitive,0
titilar,transitive,intransitive
titubear,transitive,intransitive
tocar,transitive,0
tomar,transitive,0
tonificar,transitive,0
tontear,transitive,intransitive
torcer,transitive,0
tornear,transitive,0
torrar,transitive,0
torturar,transitive,0
toser,transitive,intransitive
tostar,transitive,0
totalizar,transitive,0
trabajar,transitive,intransitive
trabar,transitive,0
traer,transitive,0
traficar,transitive,intransitive
tragar,transitive,0
traicionar,transitive,0
trampear,transitive,0
trancar,transitive,0
tranquilizar,transitive,0
transferir,transitive,0
transformar,transitive,0
transigir,transitive,intransitive
transitar,transitive,intransitive
transmitir,transitive,0
transparentar,transitive,0
transpirar,transitive,intransitive
transportar,transitive,0
transvasar,0,0
traquetear,transitive,0
trascender,transitive,intransitive
trasladar,transitive,0
trasnochar,transitive,intransitive
traspasar,transitive,0
trasplantar,transitive,0
trasquilar,transitive,0
trastabillar,transitive,intransitive
trastornar,transitive,0
trasudar,transitive,0
tratar,transitive,0
trenzar,transitive,0
trepar,transitive,intransitive
trinchar,transitive,0
triturar,transitive,0
triunfar,transitive,intransitive
trocar,0,0
tronar,transitive,intransitive
tronchar,transitive,0
trotar,transitive,intransitive
trozar,transitive,0
tullir,transitive,intransitive
tumbar,transitive,0
ubicar,transitive,0
ulcerar,transitive,0
ultimar,transitive,0
ultrajar,transitive,0
uncir,transitive,0
ungir,transitive,0
unificar,transitive,0
uniformar,transitive,0
unir,transitive,0
universalizar,transitive,0
untar,transitive,0
urdir,transitive,0
urgir,transitive,0
usar,transitive,intransitive
usufructuar,transitive,0
usurpar,transitive,0
utilizar,transitive,0
vaciar,transitive,0
vacilar,transitive,intransitive
vadear,transitive,0
vagabundear,transitive,intransitive
vagar,transitive,intransitive
valer,transitive,0
valorar,transitive,0
vaporizar,transitive,0
vapulear,transitive,0
variar,transitive,0
vaticinar,transitive,0
vegetar,transitive,intransitive
vejar,transitive,0
velar,transitive,0
vencer,transitive,0
vendar,transitive,0
vender,transitive,0
venerar,transitive,0
venir,transitive,intransitive
ventilar,transitive,0
ventosear,transitive,intransitive
versificar,transitive,0
verter,transitive,0
vestir,transitive,0
vetar,transitive,0
viajar,transitive,intransitive
vibrar,transitive,0
viciar,transitive,0
vigilar,transitive,intransitive
vigorizar,transitive,0
vilipendiar,transitive,0
vincular,transitive,0
violar,0,0
violentar,transitive,0
virar,transitive,intransitive
visitar,transitive,0
vitorear,transitive,0
vituperar,transitive,0
vivificar,transitive,0
vivir,transitive,intransitive
vociferar,transitive,0
volar,transitive,intransitive
volcar,transitive,0
voltear,transitive,0
volver,transitive,0
vomitar,transitive,intransitive
vulgarizar,transitive,0
yacer,transitive,intransitive
yuxtaponer,transitive,0
zaherir,transitive,0
zambullir,transitive,0
zapar,transitive,intransitive
zarandear,transitive,0
zigzaguear,transitive,intransitive
zumbar,transitive,intransitive
zurcir,transitive,0
zurrar,transitive,0
